img_file,family,species
1069,Scorpaenidae,Sebastes joyneri
90916,Scorpaenidae,Sebastes joyneri
53505,Scorpaenidae,Sebastes kiyomatsui
90345,Scorpaenidae,Sebastes kiyomatsui
50919,Scorpaenidae,Sebastes matsubarae
90452,Scorpaenidae,Sebastes matsubarae
43462,Scorpaenidae,Sebastes minor
50920,Scorpaenidae,Sebastes minor
50921,Scorpaenidae,Sebastes nivosus
86872,Scorpaenidae,Sebastes nivosus
44269,Scorpaenidae,Sebastes oblongus
57717,Scorpaenidae,Sebastes oblongus
84759,Scorpaenidae,Sebastes oblongus
1049,Scorpaenidae,Sebastes owstoni
547,Scorpaenidae,Sebastes owstoni
21023,Scorpaenidae,Sebastes pachycephalus chalcogrammus
49828,Scorpaenidae,Sebastes pachycephalus chalcogrammus
49753,Scorpaenidae,Sebastes pachycephalus nigricans
35439,Scorpaenidae,Sebastes pachycephalus nudus
43484,Scorpaenidae,Sebastes pachycephalus nudus
2822,Scorpaenidae,Sebastes pachycephalus pachycephalus
50922,Scorpaenidae,Sebastes pachycephalus pachycephalus
90367,Scorpaenidae,Sebastes pachycephalus pachycephalus
108456,Scorpaenidae,Sebastes schlegelii
13699,Scorpaenidae,Sebastes schlegelii
59073,Scorpaenidae,Sebastes schlegelii
48682,Scorpaenidae,Sebastes scythropus
48683,Scorpaenidae,Sebastes scythropus
106835,Scorpaenidae,Sebastes steindachneri
108839,Scorpaenidae,Sebastes steindachneri
50929,Scorpaenidae,Sebastes steindachneri
106832,Scorpaenidae,Sebastes taczanowskii
108841,Scorpaenidae,Sebastes taczanowskii
44490,Scorpaenidae,Sebastes taczanowskii
108390,Scorpaenidae,Sebastes thompsoni
90918,Scorpaenidae,Sebastes thompsoni
98677,Scorpaenidae,Sebastes thompsoni
108842,Scorpaenidae,Sebastes trivittatus
28780,Scorpaenidae,Sebastes trivittatus
44484,Scorpaenidae,Sebastes ventricosus
48788,Scorpaenidae,Sebastes ventricosus
42809,Scorpaenidae,Sebastes vulpes
42810,Scorpaenidae,Sebastes vulpes
605,Scorpaenidae,Sebastes vulpes
106906,Scorpaenidae,Sebastes wakiyai
106833,Scorpaenidae,Sebastes zonatus
44492,Scorpaenidae,Sebastes zonatus
457,Scorpaenidae,Sebastes zonatus
107507,Scorpaenidae,Sebastiscus albofasciatus
1005,Scorpaenidae,Sebastiscus marmoratus
108302,Scorpaenidae,Sebastiscus marmoratus
45036,Scorpaenidae,Sebastiscus marmoratus
49711,Scorpaenidae,Sebastiscus marmoratus
107494,Scorpaenidae,Sebastiscus tertius
108380,Scorpaenidae,Sebastiscus tertius
48675,Scorpaenidae,Sebastiscus tertius
75681,Carangidae,Selar boops
107807,Carangidae,Selar crumenophthalmus
108267,Serranidae,Selenanthias analis
25686,Scatophagidae,Selenotoca multifasciata
13212,Labridae,Semicossyphus reticulatus
76926,Labridae,Semicossyphus reticulatus
13620,Carangidae,Seriola dumerili
108804,Carangidae,Seriola quinqueradiata
30927,Carangidae,Seriola rivoliana
49518,Carangidae,Seriolina nigrofasciata
28131,Serranidae,Serranocirrhitus latus
5529,Serranidae,Serranus tabacarius
19921,Serranidae,Serranus tigrinus
108597,Characidae,Serrasalmus maculatus
90359,Scorpaenidae,Setarches guentheri
20575,Scorpaenidae,Setarches longimanus
48796,Gobiidae,Sicydium crenilabrum
141420,Gobiidae,Sicyopterus japonicus
49042,Gobiidae,Sicyopterus lagocephalus
78021,Gobiidae,Sicyopterus lagocephalus
45910,Gobiidae,Sicyopus cebuensis
141607,Gobiidae,Sicyopus zosterophorum
61544,Muraenidae,Siderea grisea
28338,Siganidae,Siganus (Lo) magnificus
10089,Siganidae,Siganus (Lo) unimaculatus
28222,Siganidae,Siganus (Lo) uspi
5436,Siganidae,Siganus (Lo) vulpinus
141656,Siganidae,Siganus argenteus
25936,Siganidae,Siganus argenteus
92893,Siganidae,Siganus canaliculatus
10088,Siganidae,Siganus corallinus
107163,Siganidae,Siganus fuscescens
89369,Siganidae,Siganus fuscescens
107894,Siganidae,Siganus guttatus
38320,Siganidae,Siganus guttatus
46175,Siganidae,Siganus guttatus
63226,Siganidae,Siganus javus
25692,Siganidae,Siganus puellus
72235,Siganidae,Siganus puellus
53766,Siganidae,Siganus puncatatissimus
62437,Siganidae,Siganus punctatus
89534,Siganidae,Siganus punctatus
4682,Siganidae,Siganus spinus
54072,Siganidae,Siganus spinus
12863,Siganidae,Siganus stellatus
32810,Siganidae,Siganus stellatus
24303,Siganidae,Siganus virgatus
41558,Siganidae,Siganus virgatus
140121,Siganidae,Siganus woodlandi
140875,Siganidae,Siganus woodlandi
49907,Gonostomatidae,Sigmops gracilis
52923,Gobiidae,Signigobius biocellatus
55499,Gobiidae,Silhouettea dotui
16791,Gobiidae,Silhouettea insinuans
42255,Sillaginidae,Sillaginopsis domina
117,Sillaginidae,Sillago japonica
41432,Sillaginidae,Sillago macrolepis
107552,Sillaginidae,Sillago maculata
107389,Sillaginidae,Sillago parvisquamis
42923,Sillaginidae,Sillago sihama
106959,Siluridae,Silurus asotus
53456,Siluridae,Silurus biwaensis
56299,Siluridae,Silurus lithophilus
107881,Synaphobranchidae,Simenchelys parasitica
93540,Syngnathidae,Siokunichthys nigrolineatus
92658,Apogonidae,Siphamia jebbi
95855,Apogonidae,Siphamia senoui
96267,Apogonidae,Siphamia tubifer
88202,Apogonidae,Siphamia tubulata
48837,Gobiidae,Siphonogobius nue
92129,Ophidiidae,Sirembo jerdoni
16550,Gobiidae,Smilosicyopus leprurus
20466,Gobiidae,Smilosicyopus leprurus
107197,Scorpaenidae,Snyderina yamanokami
108521,Syngnathidae,Solegnathus (Solegnathus) hardwickii
59599,Soleidae,Soleichthys heterorhinos
3465,Solenostomidae,Solenostomus cyanopterus
33985,Solenostomidae,Solenostomus halimeda
15954,Solenostomidae,Solenostomus leptosoma
10342,Solenostomidae,Solenostomus paradoxus
10461,Solenostomidae,Solenostomus paradoxus
11419,Solenostomidae,Solenostomus paradoxus
12719,Solenostomidae,Solenostomus paradoxus
23633,Solenostomidae,Solenostomus paradoxus
5514,Scaridae,Sparisoma atomarium
5531,Scaridae,Sparisoma aurofrenatum
107303,Sparidae,Sparus sarba
105134,Ophidiidae,Spectrunculus grandis
10005,Apogonidae,Sphaeramia nematoptera
72160,Apogonidae,Sphaeramia orbicularis
47559,Belontiidae,Sphaerichthys acrostoma
47587,Belontiidae,Sphaerichthys osphromenoides
49846,Belontiidae,Sphaerichthys selatanensis
48123,Belontiidae,Sphaerichthys vaillanti
107662,Tetraodontidae,Sphoeroides pachygaster
152892,Tetraodontidae,Sphoeroides rosenblatti
152884,Tetraodontidae,Sphoeroides sechurae
36635,Sphyraenidae,Sphyraena barracuda
46181,Sphyraenidae,Sphyraena barracuda
53166,Sphyraenidae,Sphyraena forsteri
11531,Sphyraenidae,Sphyraena helleri
53185,Sphyraenidae,Sphyraena iburiensis
108428,Sphyraenidae,Sphyraena japonica
71203,Sphyraenidae,Sphyraena obtusata
47459,Sphyraenidae,Sphyraena pinguis
54517,Sphyraenidae,Sphyraena putnamae
1081,Sphyrnidae,Sphyrna zygaena
45150,Cyprinidae,Spinibarbus hollandi
37732,Osmeridae,Spirinchus lanceolatus
47866,Clupeidae,Spratelloides atrofasciatus
36652,Clupeidae,Spratelloides delicatulus
2306,Clupeidae,Spratelloides gracilis
43988,Clinidae,Springereratus xanthosema
1741,Tripterygiidae,Springerichthys bapturus
17570,Cyprinidae,Squalidus chankaensis
44615,Cyprinidae,Squalidus chankaensis biwae
17591,Cyprinidae,Squalidus gracilis gracilis
74179,Cyprinidae,Squalidus japonicus japonicus
48637,Cyprinidae,Squalius cephalus
100574,Macrouroididae,Squalogadus modificatus
46184,Squalidae,Squalus japonicus
107148,Squalidae,Squalus mitsukurii
44132,Squalidae,Squalus suckleyi
47185,Squalidae,Squalus suckleyi
107106,Squatinidae,Squatina japonica
49499,Squatinidae,Squatina japonica
62509,Squatinidae,Squatina nebulosa
75249,Squatinidae,Squatina nebulosa
46343,Opistognathidae,Stalix histrio
16179,Blenniidae,Stanulus seychellensis
73814,Blenniidae,Stanulus seychellensis
47050,Hypopomidae,Steatogenys elegans
51137,Plesiopidae,Steeneichthys nativitatis
33592,Pomacentridae,Stegastes albifasciatus
15889,Pomacentridae,Stegastes altus
55678,Pomacentridae,Stegastes aureus
19979,Pomacentridae,Stegastes dorsopunicans
32007,Pomacentridae,Stegastes fasciolatus
76213,Pomacentridae,Stegastes gascoynei
140149,Pomacentridae,Stegastes insularis
4106,Pomacentridae,Stegastes leucorus leucorus
19945,Pomacentridae,Stegastes leucostictus
72319,Pomacentridae,Stegastes marginatus
23147,Pomacentridae,Stegastes nigricans
88569,Pomacentridae,Stegastes obreptus
95903,Pomacentridae,Stegastes obreptus
19980,Pomacentridae,Stegastes partitus
59793,Pomacentridae,Stegastes punctatus
63443,Pomacentridae,Stegastes rectifraenum
27633,Stegostomatidae,Stegostoma fasciatum
54442,Stegostomatidae,Stegostoma fasciatum
90836,Gobiidae,Stenogobius (Insularigobius) hawaiiensis
108171,Monacanthidae,Stephanolepis cirrhifer
49407,Monacanthidae,Stephanolepis cirrhifer
47326,Acropomatidae,Stereolepis doederleini
47364,Apteronotidae,Sternarchorhynchus mormyrus
91485,Labridae,Stethojulis balteata
36604,Labridae,Stethojulis bandanensis
76282,Labridae,Stethojulis interrupta interrupta
53606,Labridae,Stethojulis interrupta terina
76940,Labridae,Stethojulis interrupta terina
140757,Labridae,Stethojulis maculata
76210,Labridae,Stethojulis notialis
30358,Labridae,Stethojulis strigiventer
55636,Labridae,Stethojulis strigiventer
67376,Labridae,Stethojulis trilineata
79775,Labridae,Stethojulis zatima
92177,Labridae,Stethojulis zatima
43553,Stichaeidae,Stichaeus grigorjewi
47150,Stichaeidae,Stichaeus grigorjewi
42872,Stichaeidae,Stichaeus nozawai
28733,Stichaeidae,Stichaeus punctatus
141548,Gobiidae,Stiphodon alcedo
141570,Gobiidae,Stiphodon atropurpureus
16549,Gobiidae,Stiphodon caeruleus
17803,Gobiidae,Stiphodon imperiorientis
41474,Gobiidae,Stiphodon percnopterygionus
49044,Gobiidae,Stiphodon percnopterygionus
63594,Gobiidae,Stiphodon surrufus
46007,Gobiidae,Stiphodon weberi
46008,Gobiidae,Stiphodon weberi
78644,Gobiidae,Stonogobiops dracula
10105,Gobiidae,Stonogobiops nematodes
96610,Gobiidae,Stonogobiops pentafasciata
11715,Gobiidae,Stonogobiops xanthorhinica
10363,Gobiidae,Stonogobiops yasha
21256,Belonidae,Strongylura anastomella
54007,Belonidae,Strongylura incisa
54166,Muraenidae,Strophidon sathete
108389,Muraenidae,Strophidon ui
140832,Labridae,Suezichthys gracilis
98692,Labridae,Suezichthys notatus
38738,Labridae,Suezichthys soelae
62667,Labridae,Suezichthys soelae
140478,Balistidae,Sufflamen bursa
19796,Balistidae,Sufflamen chrysopterum
45329,Balistidae,Sufflamen chrysopterum
34311,Balistidae,Sufflamen fraenatum
107186,Platycephalidae,Suggrundus meerdervoortii
56340,Platycephalidae,Sunagocia arenicola
44380,Gobiidae,Suruga fundicola
90291,Myctophidae,Symbolophorus evermanni
89567,Lutjanidae,Symphorus nematophorus
74200,Cynoglossidae,Symphurus orientalis
27760,Symphysanodontidae,Symphysanodon katayamai
92472,Symphysanodontidae,Symphysanodon typus
51122,Acropomatidae,Synagrops japonicus
59736,Acropomatidae,Synagrops serratospinosus
108351,Synanceiidae,Synanceia verrucosa
49570,Synaphobranchidae,Synaphobranchus affinis
45092,Synaphobranchidae,Synaphobranchus brevidorsalis
107872,Synaphobranchidae,Synaphobranchus kaupii
58493,Anostomidae,Synaptolaemus cingulatus
3334,Soleidae,Synaptura marginata of
48075,Soleidae,Synaptura marginata of
54111,Soleidae,Synaptura marginata of
108278,Gobiidae,Synechogobius hasta
35678,Syngnathidae,Syngnathoides biaculeatus
46082,Syngnathidae,Syngnathoides biaculeatus
26416,Syngnathidae,Syngnathus schlegeli
47005,Mochokidae,Synodontis angelica
47001,Mochokidae,Synodontis centralis
47002,Mochokidae,Synodontis clarias
58699,Mochokidae,Synodontis decora
58770,Mochokidae,Synodontis euptera
58738,Mochokidae,Synodontis flavitaeniata
48802,Mochokidae,Synodontis granulosa
47051,Mochokidae,Synodontis irsacae
47000,Mochokidae,Synodontis macrops
58737,Mochokidae,Synodontis nigriventris
58698,Mochokidae,Synodontis notata
48168,Mochokidae,Synodontis petricola
47006,Mochokidae,Synodontis pleurops
59998,Mochokidae,Synodontis robbianus
58771,Mochokidae,Synodontis schoutedeni
58706,Mochokidae,Synodontis soloni
50510,Synodontidae,Synodus binotatus
59393,Synodontidae,Synodus dermatogenys
2873,Synodontidae,Synodus fuscus
18163,Synodontidae,Synodus hoshinonis
53458,Synodontidae,Synodus jaculum
107603,Synodontidae,Synodus macrops
50518,Synodontidae,Synodus oculeus
92675,Synodontidae,Synodus orientalis
31716,Synodontidae,Synodus rubromarmoratus
141846,Synodontidae,Synodus scituliceps
106802,Synodontidae,Synodus ulae
16704,Synodontidae,Synodus variegatus
35769,Apogonidae,Taeniamia biguttata
21921,Apogonidae,Taeniamia fucata
40722,Apogonidae,Taeniamia kagoshimanus
37500,Apogonidae,Taeniamia macroptera
22282,Apogonidae,Taeniamia zosterophora
12632,Scorpaenidae,Taenianotus triacanthus
19298,Scorpaenidae,Taenianotus triacanthus
81840,Scorpaenidae,Taenianotus triacanthus
45170,Gobiidae,Taenioides cirratus
140991,Dasyatidae,Taeniura lymma
36140,Dasyatidae,Taeniura meyeni
108,Tetraodontidae,Takifugu alboplumbeus
19269,Tetraodontidae,Takifugu alboplumbeus
33468,Tetraodontidae,Takifugu alboplumbeus
107779,Tetraodontidae,Takifugu chrysops
48259,Tetraodontidae,Takifugu chrysops
58809,Tetraodontidae,Takifugu chrysops
116,Tetraodontidae,Takifugu exascurus
2847,Tetraodontidae,Takifugu exascurus
62485,Tetraodontidae,Takifugu exascurus
62508,Tetraodontidae,Takifugu exascurus
107814,Tetraodontidae,Takifugu flavipterus
49312,Tetraodontidae,Takifugu flavipterus
49313,Tetraodontidae,Takifugu flavipterus
96878,Tetraodontidae,Takifugu flavipterus
108555,Tetraodontidae,Takifugu pardalis
2556,Tetraodontidae,Takifugu pardalis
44544,Tetraodontidae,Takifugu pardalis
43596,Tetraodontidae,Takifugu porphyreus
47231,Tetraodontidae,Takifugu porphyreus
58784,Tetraodontidae,Takifugu porphyreus
58785,Tetraodontidae,Takifugu porphyreus
475,Tetraodontidae,Takifugu rubripes
53394,Tetraodontidae,Takifugu rubripes
107614,Tetraodontidae,Takifugu snyderi
108562,Tetraodontidae,Takifugu snyderi
38492,Tetraodontidae,Takifugu snyderi
59086,Tetraodontidae,Takifugu snyderi
2752,Tetraodontidae,Takifugu stictonotus
44910,Tetraodontidae,Takifugu stictonotus
83196,Tetraodontidae,Takifugu vermicularis
2558,Tetraodontidae,Takifugu xanthopterus
43530,Tetraodontidae,Takifugu xanthopterus
48223,Tetraodontidae,Takifugu xanthopterus
18082,Cyprinidae,Tanakia lanceolata
107121,Cyprinidae,Tanakia limbata
65677,Cyprinidae,Tanakia tanago
20547,Pleuronectidae,Tanakius kitaharae
107640,Plotosidae,Tandanus tandanus
47053,Cyprinidae,Tanichthys albonubes
49397,Cyprinidae,Tanichthys micagemmae
58474,Bramidae,Taractes asper
50000,Bramidae,Taractes rubescens
49316,Bramidae,Taractichthys steindachneri
26441,Paralichthyidae,Tarphops oligolepis
61899,Cottidae,Taurocottus bergi
32867,Pomacentridae,Teixeirichthys jordani
47025,Telmatherinidae,Telmatherina bonti
47023,Telmatherinidae,Telmatherina sarasinorum
106874,Terapontidae,Terapon jarbua
44327,Terapontidae,Terapon theraps
45519,Terapontidae,Terapon theraps
35705,Labridae,Terelabrus dewapyle
22623,Labridae,Terelabrus rubrovittatus
58595,Tetragonuridae,Tetragonurus cuvieri
107657,Tetraodontidae,Tetraodon biocellatus
107570,Tetraodontidae,Tetraodon mbu
107638,Tetraodontidae,Tetraodon miurus
107300,Tetraodontidae,Tetraodon palembangensis
47293,Tetraodontidae,Tetraodon turgidus
3320,Scorpaenidae,Tetraroge barbata
19148,Scorpaenidae,Tetraroge nigra
47179,Torpedinidae,Tetronarce tokionis
107003,Ostraciidae,Tetrosomus reipublicae
32837,Ostraciidae,Tetrosomus reipublicae
11008,Labridae,Thalassoma amblycephalum
15028,Labridae,Thalassoma amblycephalum
49329,Labridae,Thalassoma amblycephalum
14595,Labridae,Thalassoma cupido
10053,Labridae,Thalassoma hardwicke
15760,Labridae,Thalassoma jansenii
27040,Labridae,Thalassoma lunare
140145,Labridae,Thalassoma lutescens
2120,Labridae,Thalassoma lutescens
82371,Labridae,Thalassoma nigrofasciatum
108328,Labridae,Thalassoma purpureum
48210,Labridae,Thalassoma purpureum
30353,Labridae,Thalassoma quinquevittatum
32778,Labridae,Thalassoma rueppellii
30354,Labridae,Thalassoma trilobatum
57300,Monacanthidae,Thamnaconus fijiensis
557,Monacanthidae,Thamnaconus hypargyreus
108319,Monacanthidae,Thamnaconus modestoides
44149,Monacanthidae,Thamnaconus modestus
47445,Monacanthidae,Thamnaconus modestus
47325,Monacanthidae,Thamnaconus tessellatus
108835,Gadidae,Theragra chalcogramma
59215,Scombridae,Thunnus alalunga
10115,Scombridae,Thunnus albacares
89434,Scombridae,Thunnus albacares
20885,Scombridae,Thunnus orientalis
44214,Scombridae,Thunnus tonggol
53241,Scombridae,Thunnus tonggol
54175,Platycephalidae,Thysanophrys celebica
68721,Platycephalidae,Thysanophrys chiltonae
47239,Agonidae,Tilesina gibbosa
13644,Gobiidae,Tomiyamichthys alleni
15885,Gobiidae,Tomiyamichthys latruncularius
11169,Gobiidae,Tomiyamichthys oni
29445,Tetraodontidae,Torquigener brevipinnis
33833,Tetraodontidae,Torquigener gloerfelti
85803,Tetraodontidae,Torquigener hypselogeneion
89768,Serranidae,Tosana niwae
90998,Serranidae,Tosanoides filamentosus
25779,Serranidae,Tosanoides flavofasciatus
29926,Serranidae,Tosanoides flavofasciatus
108488,Toxotidae,Toxotes blythii
108489,Toxotidae,Toxotes chatareus
19168,Toxotidae,Toxotes jaculatrix
47008,Auchenipteridae,Trachelyopterus galeatus
37756,Cottidae,Trachidermus fasciatus
18164,Synodontidae,Trachinocephalus trachinus
108360,Carangidae,Trachinotus baillonii
12420,Carangidae,Trachinotus blochii
141787,Carangidae,Trachinotus rhodopus
107176,Trachipteridae,Trachipterus ishikawae
55782,Trachipteridae,Trachipterus trachypterus
106605,Carangidae,Trachurus japonicus
12639,Syngnathidae,Trachyrhamphus bicoarctatus
28415,Syngnathidae,Trachyrhamphus bicoarctatus
34572,Syngnathidae,Trachyrhamphus longirostris
13110,Syngnathidae,Trachyrhamphus serratus
58481,Bramidae,Tractichthys longipinnis
53314,Triacanthodidae,Triacanthodes anomalus
108359,Triacanthidae,Triacanthus biaculeatus
48917,Triakidae,Triakis scyllium
108831,Cyprinidae,Tribolodon brandtii brandtii
45359,Cyprinidae,Tribolodon brandtii maruta
106850,Cyprinidae,Tribolodon hakonensis
18628,Cyprinidae,Tribolodon hakonensis
47329,Cyprinidae,Tribolodon nakamurai
48803,Cyprinidae,Tribolodon nakamurai
106859,Cyprinidae,Tribolodon sachalinensis
87025,Trichiuridae,Trichiurus japonicus
44528,Trichodontidae,Trichodon trichodon
44529,Trichodontidae,Trichodon trichodon
45134,Belontiidae,Trichogaster chuna
47304,Belontiidae,Trichogaster leerii
47309,Belontiidae,Trichogaster microlepis
45057,Belontiidae,Trichogaster pectoralis
45241,Belontiidae,Trichogaster trichopterus
83514,Trichonotidae,Trichonotus filamentosus
45137,Belontiidae,Trichopsis pumila
47412,Belontiidae,Trichopsis vittata
18168,Gobiidae,Tridentiger barbatus
18169,Gobiidae,Tridentiger bifasciatus
44573,Gobiidae,Tridentiger bifasciatus
108121,Gobiidae,Tridentiger brevispinis
46661,Gobiidae,Tridentiger brevispinis
141407,Gobiidae,Tridentiger kuroiwae
69294,Gobiidae,Tridentiger kuroiwae
18171,Gobiidae,Tridentiger nudicervicus
18135,Gobiidae,Tridentiger obscurus
44675,Gobiidae,Tridentiger obscurus
35302,Gobiidae,Tridentiger trigonocephalus
37208,Gobiidae,Tridentiger trigonocephalus
44179,Cottidae,Triglops jordani
58589,Cyprinidae,Trigonostigma heteromorpha
52903,Gobiidae,Trimma agrena
16904,Gobiidae,Trimma anaima
17716,Gobiidae,Trimma annosum
52965,Gobiidae,Trimma benjamini
106662,Gobiidae,Trimma caesiura
52910,Gobiidae,Trimma cana
55875,Gobiidae,Trimma caudipunctatum
30573,Gobiidae,Trimma caudomaculatum
20988,Gobiidae,Trimma emeryi
98909,Gobiidae,Trimma fasciatum
61728,Gobiidae,Trimma flavatrum
80802,Gobiidae,Trimma fucatum
11302,Gobiidae,Trimma grammistes
42310,Gobiidae,Trimma haimassum
53823,Gobiidae,Trimma halonevum
1145,Gobiidae,Trimma hayashii
16313,Gobiidae,Trimma hoesei
12997,Gobiidae,Trimma hollemani
34520,Gobiidae,Trimma imaii
46308,Gobiidae,Trimma kudoi
2091,Gobiidae,Trimma macrophthalmum
107958,Gobiidae,Trimma maiandros
77298,Gobiidae,Trimma marinae
70275,Gobiidae,Trimma matsunoi
108766,Gobiidae,Trimma milta
36240,Gobiidae,Trimma nasa
106634,Gobiidae,Trimma naudei
53004,Gobiidae,Trimma naudei
11428,Gobiidae,Trimma nomurai
106631,Gobiidae,Trimma okinawae
15884,Gobiidae,Trimma rubromaculatus
28881,Gobiidae,Trimma sheppardi
42313,Gobiidae,Trimma stobbsi
36418,Gobiidae,Trimma striatum
27714,Gobiidae,Trimma tauroculum
15801,Gobiidae,Trimma taylori
21786,Gobiidae,Trimma yanagitai
34527,Gobiidae,Trimma yanoi
19180,Gobiidae,Trimma yoshinoi
78161,Gobiidae,Trimmatom offucius
53103,Gobiidae,Trimmatom pharus
76254,Gobiidae,Trimmatom sagma
45521,Triodontidae,Triodon macropterus
108047,Characidae,Triportheus nematurus
107333,Characidae,Triportheus pantanensis
40878,Serranidae,Triso dermopterus
74305,Gobiidae,Trypauchenopsis intermedia
96332,Gobiidae,Tryssogobius colini
38639,Gobiidae,Tryssogobius sarah
45523,Characidae,Tucanoichthys tucano
48207,Belonidae,Tylosurus acus melanotus
106614,Belonidae,Tylosurus crocodilus crocodilus
149538,Belonidae,Tylosurus pacificus
57902,Ophidiidae,Typhlonus nasus
27356,Tripterygiidae,Ucla xenogrammus
106817,Mullidae,Upeneus itoui
45713,Mullidae,Upeneus japonicus
106803,Mullidae,Upeneus tragula
107898,Mullidae,Upeneus vittatus
80996,Uranoscopidae,Uranoscopus bicinctus
23281,Uranoscopidae,Uranoscopus chinensis
52150,Uranoscopidae,Uranoscopus japonicus
108529,Uranoscopidae,Uranoscopus tosae
21260,Carangidae,Uraspis helvola
90483,Carangidae,Uraspis helvola
89604,Carangidae,Uraspis uraspis
4116,Urolophidae,Urobatis concentricus
92506,Syngnathidae,Urocampus nanus
16314,Dasyatidae,Urogymnus asperrimus
19732,Urolophidae,Urolophus aurantiacus
19913,Urolophidae,Urolophus jamaicensis
20306,Muraenidae,Uropterygius concolor
47317,Balitoridae,Vaillantella maassi
23337,Gobiidae,Valenciennea bella
96528,Gobiidae,Valenciennea decora
13136,Gobiidae,Valenciennea helsdingenii
34770,Gobiidae,Valenciennea immaculata
75953,Gobiidae,Valenciennea limicola
106699,Gobiidae,Valenciennea longipinnis
34765,Gobiidae,Valenciennea muralis
81637,Gobiidae,Valenciennea parva
140796,Gobiidae,Valenciennea puellaris
98046,Gobiidae,Valenciennea randalli
81659,Gobiidae,Valenciennea sexguttata
141446,Gobiidae,Valenciennea strigata
19624,Gobiidae,Valenciennea wardii
13021,Gobiidae,Valenciennea yanoi
47560,Trichomycteridae,Vandellia cirrhosa
32304,Gobiidae,Vanderhorstia ambanoro
38260,Gobiidae,Vanderhorstia attenuata
11504,Gobiidae,Vanderhorstia auropunctata
31692,Gobiidae,Vanderhorstia belloides
75887,Gobiidae,Vanderhorstia cyanolineata
55176,Gobiidae,Vanderhorstia dorsomacula
27715,Gobiidae,Vanderhorstia flavilineata
61047,Gobiidae,Vanderhorstia hiramatsui
36004,Gobiidae,Vanderhorstia kizakura
80822,Gobiidae,Vanderhorstia lanceolata
11952,Gobiidae,Vanderhorstia macropteryx
90124,Gobiidae,Vanderhorstia nannai
27676,Gobiidae,Vanderhorstia nobilis
54996,Gobiidae,Vanderhorstia papilio
141540,Gobiidae,Vanderhorstia phaeostictus
15832,Gobiidae,Vanderhorstia prealta
77593,Gobiidae,Vanderhorstia puncticeps
33636,Gobiidae,Vanderhorstia rapa
17324,Gobiidae,Vanderhorstia steelei
79808,Gobiidae,Vanderhorstia wayag
107446,Serranidae,Variola albimarginata
26330,Serranidae,Variola albimarginata
98993,Serranidae,Variola albimarginata
19512,Serranidae,Variola louti
19793,Serranidae,Variola louti
72733,Serranidae,Variola louti
72734,Serranidae,Variola louti
108127,Veliferidae,Velifer hypselopterus
15776,Veliferidae,Velifer hypselopterus
26509,Cottidae,Vellitor centropomus
98020,Cottidae,Vellitor minutus
48294,Macrouridae,Ventrifossa garmani
106587,Pleuronectidae,Verasper moseri
104270,Pleuronectidae,Verasper variegatus
51121,Acropomatidae,Verilus pacificus
64992,Apogonidae,Verulux cypselurus
11435,Labridae,Wetmorella albofasciata
107954,Labridae,Wetmorella nigropinnata
67080,Labridae,Wetmorella nigropinnata
30675,Balistidae,Xanthichthys auromarginatus
27932,Balistidae,Xanthichthys caeruleolineatus
55506,Balistidae,Xanthichthys lineopunctatus
23438,Balistidae,Xanthichthys mento
106758,Xenisthmidae,Xenisthmus clarus
58473,Bramidae,Xenobrama microlepis
47193,Uranoscopidae,Xenocephalus elongatus
107644,Chlopsidae,Xenoconger fryeri
62452,Blenniidae,Xiphasia setifer
1230,Xiphiidae,Xiphias gladius
141584,Poeciliidae,Xiphophorus hellerii
9928,Ophichthidae,Xyrias revulsus
19073,Apogonidae,Yarica hyalosoma
45723,Cobitidae,Yasuhikotakia eos
45141,Cobitidae,Yasuhikotakia lecontei
48484,Cobitidae,Yasuhikotakia modesta
45140,Cobitidae,Yasuhikotakia nigrolineata
20095,Gobiidae,Yongeichthys criniger
38759,Gobiidae,Yongeichthys criniger
107002,Zanclidae,Zanclus cornutus
2162,Zanclidae,Zanclus cornutus
141113,Acanthuridae,Zebrasoma desjardinii
140014,Acanthuridae,Zebrasoma flavescens
12350,Acanthuridae,Zebrasoma scopas
72461,Acanthuridae,Zebrasoma scopas
141646,Acanthuridae,Zebrasoma veliferum
85192,Acanthuridae,Zebrasoma xanthurum
23435,Soleidae,Zebrias zebrinus
107707,Hemiramphidae,Zenarchopterus dunckeri
49000,Zeniontidae,Zenion japonicum
107693,Zeidae,Zenopsis nebulosa
108558,Zeidae,Zenopsis nebulosa
10834,Zeidae,Zeus faber
13795,Zeidae,Zeus faber
107547,Zoarcidae,Zoarces elongatus
45447,Zoarcidae,Zoarchias glaber
107788,Zoarcidae,Zoarchias major
49929,Zoarcidae,Zoarchias neglectus
106914,Zoarcidae,Zoarchias veneficus
64984,Apogonidae,Zoramia leptacantha
107715,Apogonidae,Zoramia viridiventer
48230,Pimelodidae,Zungaro zungaro
